candidate_id,test_slug,question_code,response_kind,answer_value,answer_option_code,recipe_note,recipe_version
GD-002,ipip-neo-120-v1,N303,single_choice,,SD,profile=gd_002_authored;facet=DEPRESSION;target_sum=8;scored_pattern=2-3-1-2,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,E303,single_choice,,SA,profile=gd_002_authored;facet=ASSERTIVENESS;target_sum=18;scored_pattern=4-4-5-5,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,O303,single_choice,,N,profile=gd_002_authored;facet=EMOTIONALITY;target_sum=13;scored_pattern=3-4-3-3,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,A303,single_choice,,D,profile=gd_002_authored;facet=ALTRUISM;target_sum=16;scored_pattern=3-4-4-5,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,C303,single_choice,,D,profile=gd_002_authored;facet=DUTIFULNESS;target_sum=17;scored_pattern=4-5-4-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,N403,single_choice,,A,profile=gd_002_authored;facet=SELF_CONSCIOUSNESS;target_sum=15;scored_pattern=4-3-4-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,E403,single_choice,,SA,profile=gd_002_authored;facet=ACTIVITY_LEVEL;target_sum=17;scored_pattern=4-4-5-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,O403,single_choice,,N,profile=gd_002_authored;facet=ADVENTUROUSNESS;target_sum=13;scored_pattern=4-3-3-3,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,A403,single_choice,,SD,profile=gd_002_authored;facet=COOPERATION;target_sum=17;scored_pattern=4-4-5-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,C403,single_choice,,D,profile=gd_002_authored;facet=ACHIEVEMENT_STRIVING;target_sum=16;scored_pattern=5-3-4-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,N503,single_choice,,A,profile=gd_002_authored;facet=IMMODERATION;target_sum=7;scored_pattern=1-2-2-2,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,E503,single_choice,,SD,profile=gd_002_authored;facet=EXCITEMENT_SEEKING;target_sum=7;scored_pattern=2-2-1-2,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,O503,single_choice,,D,profile=gd_002_authored;facet=INTELLECT;target_sum=16;scored_pattern=3-4-4-5,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,A503,single_choice,,A,profile=gd_002_authored;facet=MODESTY;target_sum=12;scored_pattern=3-4-2-3,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,C503,single_choice,,D,profile=gd_002_authored;facet=SELF_DISCIPLINE;target_sum=17;scored_pattern=4-4-4-5,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,N603,single_choice,,N,profile=gd_002_authored;facet=VULNERABILITY;target_sum=11;scored_pattern=3-3-3-2,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,E603,single_choice,,N,profile=gd_002_authored;facet=CHEERFULNESS;target_sum=14;scored_pattern=4-3-3-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,O603,single_choice,,D,profile=gd_002_authored;facet=LIBERALISM;target_sum=13;scored_pattern=3-3-4-3,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,A603,single_choice,,D,profile=gd_002_authored;facet=SYMPATHY;target_sum=16;scored_pattern=5-3-4-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,C603,single_choice,,SD,profile=gd_002_authored;facet=CAUTIOUSNESS;target_sum=17;scored_pattern=4-4-5-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,N104,single_choice,,N,profile=gd_002_authored;facet=ANXIETY;target_sum=11;scored_pattern=2-3-3-3,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,E104,single_choice,,SD,profile=gd_002_authored;facet=FRIENDLINESS;target_sum=19;scored_pattern=5-5-4-5,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,O104,single_choice,,A,profile=gd_002_authored;facet=IMAGINATION;target_sum=13;scored_pattern=3-3-3-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,A104,single_choice,,N,profile=gd_002_authored;facet=TRUST;target_sum=13;scored_pattern=3-4-3-3,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,C104,single_choice,,SA,profile=gd_002_authored;facet=SELF_EFFICACY;target_sum=16;scored_pattern=3-4-4-5,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,N204,single_choice,,SA,profile=gd_002_authored;facet=ANGER;target_sum=6;scored_pattern=1-2-2-1,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,E204,single_choice,,D,profile=gd_002_authored;facet=GREGARIOUSNESS;target_sum=14;scored_pattern=4-3-3-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,O204,single_choice,,A,profile=gd_002_authored;facet=ARTISTIC_INTERESTS;target_sum=11;scored_pattern=3-3-3-2,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,A204,single_choice,,D,profile=gd_002_authored;facet=MORALITY;target_sum=16;scored_pattern=5-3-4-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,C204,single_choice,,D,profile=gd_002_authored;facet=ORDERLINESS;target_sum=17;scored_pattern=4-4-5-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,N304,single_choice,,A,profile=gd_002_authored;facet=DEPRESSION;target_sum=8;scored_pattern=2-3-1-2,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,E304,single_choice,,SD,profile=gd_002_authored;facet=ASSERTIVENESS;target_sum=18;scored_pattern=4-4-5-5,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,O304,single_choice,,N,profile=gd_002_authored;facet=EMOTIONALITY;target_sum=13;scored_pattern=3-4-3-3,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,A304,single_choice,,SD,profile=gd_002_authored;facet=ALTRUISM;target_sum=16;scored_pattern=3-4-4-5,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,C304,single_choice,,D,profile=gd_002_authored;facet=DUTIFULNESS;target_sum=17;scored_pattern=4-5-4-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,N404,single_choice,,D,profile=gd_002_authored;facet=SELF_CONSCIOUSNESS;target_sum=15;scored_pattern=4-3-4-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,E404,single_choice,,D,profile=gd_002_authored;facet=ACTIVITY_LEVEL;target_sum=17;scored_pattern=4-4-5-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,O404,single_choice,,N,profile=gd_002_authored;facet=ADVENTUROUSNESS;target_sum=13;scored_pattern=4-3-3-3,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,A404,single_choice,,D,profile=gd_002_authored;facet=COOPERATION;target_sum=17;scored_pattern=4-4-5-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,C404,single_choice,,D,profile=gd_002_authored;facet=ACHIEVEMENT_STRIVING;target_sum=16;scored_pattern=5-3-4-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,N504,single_choice,,A,profile=gd_002_authored;facet=IMMODERATION;target_sum=7;scored_pattern=1-2-2-2,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,E504,single_choice,,D,profile=gd_002_authored;facet=EXCITEMENT_SEEKING;target_sum=7;scored_pattern=2-2-1-2,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,O504,single_choice,,SD,profile=gd_002_authored;facet=INTELLECT;target_sum=16;scored_pattern=3-4-4-5,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,A504,single_choice,,N,profile=gd_002_authored;facet=MODESTY;target_sum=12;scored_pattern=3-4-2-3,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,C504,single_choice,,SD,profile=gd_002_authored;facet=SELF_DISCIPLINE;target_sum=17;scored_pattern=4-4-4-5,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,N604,single_choice,,A,profile=gd_002_authored;facet=VULNERABILITY;target_sum=11;scored_pattern=3-3-3-2,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,E604,single_choice,,A,profile=gd_002_authored;facet=CHEERFULNESS;target_sum=14;scored_pattern=4-3-3-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,O604,single_choice,,N,profile=gd_002_authored;facet=LIBERALISM;target_sum=13;scored_pattern=3-3-4-3,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,A604,single_choice,,D,profile=gd_002_authored;facet=SYMPATHY;target_sum=16;scored_pattern=5-3-4-4,gd_002_ipip_authoring_v1
GD-002,ipip-neo-120-v1,C604,single_choice,,D,profile=gd_002_authored;facet=CAUTIOUSNESS;target_sum=17;scored_pattern=4-4-5-4,gd_002_ipip_authoring_v1
GD-001,mwms_v1,MWMS_01,single_choice,,MWMS_LIKERT_1,dimension=amotivation,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_02,single_choice,,MWMS_LIKERT_1,dimension=amotivation,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_03,single_choice,,MWMS_LIKERT_2,dimension=amotivation,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_04,single_choice,,MWMS_LIKERT_2,dimension=external_social,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_05,single_choice,,MWMS_LIKERT_2,dimension=external_social,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_06,single_choice,,MWMS_LIKERT_3,dimension=external_social,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_07,single_choice,,MWMS_LIKERT_4,dimension=external_material,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_08,single_choice,,MWMS_LIKERT_4,dimension=external_material,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_09,single_choice,,MWMS_LIKERT_5,dimension=external_material,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_10,single_choice,,MWMS_LIKERT_4,dimension=introjected,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_11,single_choice,,MWMS_LIKERT_5,dimension=introjected,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_12,single_choice,,MWMS_LIKERT_3,dimension=introjected,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_13,single_choice,,MWMS_LIKERT_4,dimension=introjected,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_14,single_choice,,MWMS_LIKERT_6,dimension=identified,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_15,single_choice,,MWMS_LIKERT_7,dimension=identified,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_16,single_choice,,MWMS_LIKERT_6,dimension=identified,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_17,single_choice,,MWMS_LIKERT_6,dimension=intrinsic,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_18,single_choice,,MWMS_LIKERT_5,dimension=intrinsic,gd_001_answer_recipe_v1
GD-001,mwms_v1,MWMS_19,single_choice,,MWMS_LIKERT_6,dimension=intrinsic,gd_001_answer_recipe_v1
GD-001,safran_v1,VW01,single_choice,,VW01_opt_3,subtest=VW;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VW02,single_choice,,VW02_opt_4,subtest=VW;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VW03,single_choice,,VW03_opt_4,subtest=VW;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VW04,single_choice,,VW04_opt_3,subtest=VW;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VW05,single_choice,,VW05_opt_2,subtest=VW;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VW06,single_choice,,VW06_opt_4,subtest=VW;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VW07,single_choice,,VW07_opt_1,subtest=VW;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VW08,single_choice,,VW08_opt_1,subtest=VW;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VW09,single_choice,,VW09_opt_1,subtest=VW;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VA01,single_choice,,VA01_opt_3,subtest=VA;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VA02,single_choice,,VA02_opt_5,subtest=VA;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VA03,single_choice,,VA03_opt_3,subtest=VA;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VA04,single_choice,,VA04_opt_2,subtest=VA;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VA05,single_choice,,VA05_opt_1,subtest=VA;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VA06,single_choice,,VA06_opt_4,subtest=VA;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VA07,single_choice,,VA07_opt_4,subtest=VA;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VA08,single_choice,,VA08_opt_1,subtest=VA;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,VA09,single_choice,,VA09_opt_1,subtest=VA;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,FA01,single_choice,,FA01_opt_correct,subtest=FA;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FA02,single_choice,,FA02_opt_correct,subtest=FA;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FA03,single_choice,,FA03_opt_correct,subtest=FA;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FA04,single_choice,,FA04_opt_correct,subtest=FA;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FA05,single_choice,,FA05_opt_correct,subtest=FA;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FA06,single_choice,,FA06_opt_dis1,subtest=FA;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FA07,single_choice,,FA07_opt_dis1,subtest=FA;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FA08,single_choice,,FA08_opt_dis1,subtest=FA;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FA09,single_choice,,FA09_opt_dis1,subtest=FA;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FM01,single_choice,,FM01_opt_correct,subtest=FM;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FM02,single_choice,,FM02_opt_correct,subtest=FM;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FM03,single_choice,,FM03_opt_correct,subtest=FM;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FM04,single_choice,,FM04_opt_correct,subtest=FM;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FM05,single_choice,,FM05_opt_correct,subtest=FM;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FM06,single_choice,,FM06_opt_dis1,subtest=FM;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FM07,single_choice,,FM07_opt_dis1,subtest=FM;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FM08,single_choice,,FM08_opt_dis1,subtest=FM;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,FM09,single_choice,,FM09_opt_dis1,subtest=FM;target_correct=5,gd_001_answer_recipe_v1
GD-001,safran_v1,NZ01_01,text,22,,subtest=NZ;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,NZ02_01,text,4.5,,subtest=NZ;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,NZ03_01,text,12.5,,subtest=NZ;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,NZ04_01,text,17,,subtest=NZ;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,NZ05_01,text,25,,subtest=NZ;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,NZ06_01,text,9,,subtest=NZ;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,NZ07_01,text,42,,subtest=NZ;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,NZ08_01,text,9.5,,subtest=NZ;target_correct=7,gd_001_answer_recipe_v1
GD-001,safran_v1,NZ09_01,text,113,,subtest=NZ;target_correct=7,gd_001_answer_recipe_v1
GD-002,safran_v1,VW01,single_choice,,VW01_opt_3,subtest=VW;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VW02,single_choice,,VW02_opt_2,subtest=VW;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VW03,single_choice,,VW03_opt_4,subtest=VW;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VW04,single_choice,,VW04_opt_3,subtest=VW;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VW05,single_choice,,VW05_opt_3,subtest=VW;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VW06,single_choice,,VW06_opt_4,subtest=VW;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VW07,single_choice,,VW07_opt_1,subtest=VW;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VW08,single_choice,,VW08_opt_2,subtest=VW;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VW09,single_choice,,VW09_opt_4,subtest=VW;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VA01,single_choice,,VA01_opt_3,subtest=VA;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VA02,single_choice,,VA02_opt_5,subtest=VA;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VA03,single_choice,,VA03_opt_5,subtest=VA;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VA04,single_choice,,VA04_opt_2,subtest=VA;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VA05,single_choice,,VA05_opt_1,subtest=VA;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VA06,single_choice,,VA06_opt_1,subtest=VA;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VA07,single_choice,,VA07_opt_4,subtest=VA;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VA08,single_choice,,VA08_opt_3,subtest=VA;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,VA09,single_choice,,VA09_opt_4,subtest=VA;target_correct=7,gd_002_safran_authoring_v1
GD-002,safran_v1,FA01,single_choice,,FA01_opt_correct,subtest=FA;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FA02,single_choice,,FA02_opt_dis4,subtest=FA;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FA03,single_choice,,FA03_opt_correct,subtest=FA;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FA04,single_choice,,FA04_opt_dis2,subtest=FA;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FA05,single_choice,,FA05_opt_correct,subtest=FA;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FA06,single_choice,,FA06_opt_correct,subtest=FA;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FA07,single_choice,,FA07_opt_dis3,subtest=FA;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FA08,single_choice,,FA08_opt_dis2,subtest=FA;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FA09,single_choice,,FA09_opt_correct,subtest=FA;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FM01,single_choice,,FM01_opt_dis1,subtest=FM;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FM02,single_choice,,FM02_opt_correct,subtest=FM;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FM03,single_choice,,FM03_opt_correct,subtest=FM;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FM04,single_choice,,FM04_opt_dis5,subtest=FM;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FM05,single_choice,,FM05_opt_correct,subtest=FM;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FM06,single_choice,,FM06_opt_dis1,subtest=FM;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FM07,single_choice,,FM07_opt_correct,subtest=FM;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FM08,single_choice,,FM08_opt_correct,subtest=FM;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,FM09,single_choice,,FM09_opt_dis5,subtest=FM;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,NZ01_01,text,22,,subtest=NZ;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,NZ02_01,text,3.5,,subtest=NZ;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,NZ03_01,text,12.5,,subtest=NZ;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,NZ04_01,text,15,,subtest=NZ;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,NZ05_01,text,25,,subtest=NZ;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,NZ06_01,text,8,,subtest=NZ;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,NZ07_01,text,42,,subtest=NZ;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,NZ08_01,text,6.5,,subtest=NZ;target_correct=5,gd_002_safran_authoring_v1
GD-002,safran_v1,NZ09_01,text,112,,subtest=NZ;target_correct=5,gd_002_safran_authoring_v1
